ORF_Info,Phi_Post_Arith_Mean,Phi_Post_Median,Phi_Post_Geom_Mean,Phi_Post_Harm_Mean,Phi_Post_SD
SAKL0C06908g,1.14326062363297,1.13910565664326,1.1230847542466,1.1019788513564,0.211448904237863
SAKL0C06930g,0.612068704382432,0.607031237320893,0.586469358523425,0.557091742224204,0.170069139541421
SAKL0C06996g,0.0897506826274858,0.0848506433276255,0.0816031212804946,0.0730551594407148,0.0380278004229446
SAKL0C07018g,0.967458512553501,0.966020159407587,0.950946679146625,0.933430749251177,0.174999437986789
SAKL0C07040g,1.29058565344981,1.2883086814281,1.2821078361263,1.27350970744558,0.14720134737525
SAKL0C07062g,1.05841754333794,1.05493533805287,1.04655127034302,1.03439785878135,0.15713671261229
SAKL0C07084g,0.588664084539509,0.590787915742621,0.568226444502297,0.545638514904974,0.149334571850502
SAKL0C07106g,0.71292472295821,0.713112034081134,0.701412251323353,0.689316010742881,0.125804224383017
SAKL0C07128g,0.273095849813744,0.267693253454581,0.252467839916717,0.228079330353768,0.101586283011061
SAKL0C07150g,1.0866305817409,1.07853862085299,1.07483802646422,1.06267738136893,0.158284361227569
SAKL0C07172g,0.388926739920698,0.384616131986316,0.368786677935195,0.346326817184604,0.121092143835414
